date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-02-12,OW,NA,37930,2066,NA,NA,5.45,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-13,OW,NA,37930,2066,NA,NA,5.45,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-14,OW,NA,37930,3201,NA,NA,8.44,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-15,OW,NA,37930,3201,NA,NA,8.44,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-16,OW,NA,37930,3201,NA,NA,8.44,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-17,OW,NA,37930,3436,NA,NA,9.06,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-18,OW,NA,37930,3436,NA,NA,9.06,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-19,OW,NA,37930,3436,NA,NA,9.06,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-20,OW,NA,37930,3436,NA,NA,9.06,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-21,OW,NA,37930,3626,NA,NA,9.56,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-22,OW,NA,37930,3626,NA,NA,9.56,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-23,OW,NA,37930,3626,NA,NA,9.56,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-24,OW,NA,37930,4046,NA,NA,10.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-25,OW,NA,37930,4046,NA,NA,10.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-26,OW,NA,37930,4046,NA,NA,10.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-27,OW,NA,37930,4046,NA,NA,10.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-28,OW,NA,37930,4046,NA,NA,10.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-01,OW,NA,37930,4046,NA,NA,10.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-02,OW,NA,37930,4046,NA,NA,10.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-03,OW,NA,37930,4451,NA,NA,11.73,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-04,OW,NA,37930,4451,NA,NA,11.73,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-05,OW,NA,37930,4451,NA,NA,11.73,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-06,OW,NA,37930,4451,NA,NA,11.73,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-07,OW,NA,37930,4661,NA,NA,12.29,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-08,OW,NA,37930,4661,NA,NA,12.29,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-09,OW,NA,37930,4661,NA,NA,12.29,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-10,OW,NA,37930,4971,NA,NA,13.11,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-11,OW,NA,37930,4971,NA,NA,13.11,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-12,OW,NA,37930,4971,NA,NA,13.11,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-13,OW,NA,37930,4971,NA,NA,13.11,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-14,OW,NA,37930,4971,NA,NA,13.11,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-15,OW,NA,37930,4971,NA,NA,13.11,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-16,OW,NA,37930,4971,NA,NA,13.11,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-17,OW,NA,37930,5401,NA,NA,14.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-18,OW,NA,37930,5401,NA,NA,14.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-19,OW,NA,37930,5401,NA,NA,14.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-20,OW,NA,37930,5401,NA,NA,14.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-21,OW,NA,37930,5401,NA,NA,14.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-22,OW,NA,37930,5401,NA,NA,14.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-23,OW,NA,37930,5401,NA,NA,14.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-24,OW,NA,37930,5801,NA,NA,15.29,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-25,OW,NA,37930,5801,NA,NA,15.29,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-26,OW,NA,37930,5801,NA,NA,15.29,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-27,OW,NA,37930,5801,NA,NA,15.29,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-28,OW,NA,37930,6541,NA,NA,17.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-29,OW,NA,37930,6541,NA,NA,17.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-30,OW,NA,37930,6541,NA,NA,17.24,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-31,OW,NA,37930,6891,NA,NA,18.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-01,OW,NA,37930,6891,NA,NA,18.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-02,OW,NA,37930,6891,NA,NA,18.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-03,OW,NA,37930,6891,NA,NA,18.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-04,OW,NA,37930,6891,NA,NA,18.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-05,OW,NA,37930,6891,NA,NA,18.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-06,OW,NA,37930,6891,NA,NA,18.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-07,OW,NA,37930,7321,NA,NA,19.3,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-08,OW,NA,37930,7321,NA,NA,19.3,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-09,OW,NA,37930,7321,NA,NA,19.3,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-10,OW,NA,37930,7321,NA,NA,19.3,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-11,OW,NA,37930,8281,NA,NA,21.83,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-12,OW,NA,37930,8281,NA,NA,21.83,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-13,OW,NA,37930,8281,NA,NA,21.83,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-14,OW,NA,37930,8561,NA,NA,22.57,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-15,OW,NA,37930,8561,NA,NA,22.57,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-16,OW,NA,37930,8561,NA,NA,22.57,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-17,OW,NA,37930,8561,NA,NA,22.57,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-18,OW,NA,37930,8831,NA,NA,23.28,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-19,OW,NA,37930,8831,NA,NA,23.28,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-20,OW,NA,37930,8831,NA,NA,23.28,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-21,OW,NA,37930,9431,NA,NA,24.86,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-22,OW,NA,37930,9431,NA,NA,24.86,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-23,OW,NA,37930,9431,NA,NA,24.86,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-24,OW,NA,37930,9431,NA,NA,24.86,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-25,OW,NA,37930,9861,NA,NA,26,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-26,OW,NA,37930,9861,NA,NA,26,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-27,OW,NA,37930,9861,NA,NA,26,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-28,OW,NA,37930,11261,NA,NA,29.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-29,OW,NA,37930,11261,NA,NA,29.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-30,OW,NA,37930,11261,NA,NA,29.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-01,OW,NA,37930,11261,NA,NA,29.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-02,OW,NA,37930,11261,NA,NA,29.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-03,OW,NA,37930,11261,NA,NA,29.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-04,OW,NA,37930,11261,NA,NA,29.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-05,OW,NA,37930,12481,NA,NA,32.91,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-06,OW,NA,37930,12481,NA,NA,32.91,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-07,OW,NA,37930,12481,NA,NA,32.91,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-08,OW,NA,37930,12481,NA,NA,32.91,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-09,OW,NA,37930,14041,NA,NA,37.02,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-10,OW,NA,37930,14041,NA,NA,37.02,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-11,OW,NA,37930,14041,NA,NA,37.02,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-12,OW,NA,37930,15666,NA,NA,41.3,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-13,OW,NA,37930,15666,NA,NA,41.3,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-14,OW,NA,37930,15666,NA,NA,41.3,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-15,OW,NA,37930,15666,NA,NA,41.3,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-16,OW,NA,37930,16166,NA,NA,42.62,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-17,OW,NA,37930,16166,NA,NA,42.62,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-18,OW,NA,37930,16166,NA,NA,42.62,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-19,OW,NA,37930,18766,NA,NA,49.48,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-20,OW,NA,37930,18766,NA,NA,49.48,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-21,OW,NA,37930,18766,NA,NA,49.48,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-22,OW,NA,37930,18766,NA,NA,49.48,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-23,OW,NA,37930,19106,NA,NA,50.37,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-24,OW,NA,37930,19106,NA,NA,50.37,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-25,OW,NA,37930,19106,NA,NA,50.37,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-26,OW,NA,37930,20036,NA,NA,52.82,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-27,OW,NA,37930,20036,NA,NA,52.82,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-28,OW,NA,37930,20036,NA,NA,52.82,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-29,OW,NA,37930,20036,NA,NA,52.82,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-30,OW,NA,37930,20366,NA,NA,53.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-31,OW,NA,37930,20366,NA,NA,53.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-06-01,OW,NA,37930,20366,NA,NA,53.69,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-06-02,OW,NA,37930,22786,NA,NA,60.07,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-06-03,OW,NA,37930,22786,NA,NA,60.07,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-06-04,OW,NA,37930,22786,NA,NA,60.07,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-06-05,OW,NA,37930,22786,NA,NA,60.07,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-06-06,OW,NA,37930,23386,NA,NA,61.66,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-06-07,OW,NA,37930,23386,NA,NA,61.66,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-06-08,OW,NA,37930,23386,NA,NA,61.66,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-06-09,OW,NA,37930,24231,NA,NA,63.88,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-01-24,VS,NA,345525,10210,NA,NA,2.95,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-01-25,VS,NA,345525,10210,NA,NA,2.95,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-01-26,VS,NA,345525,10210,NA,NA,2.95,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-01-27,VS,NA,345525,13725,NA,NA,3.97,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-01-28,VS,NA,345525,13725,NA,NA,3.97,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-01-29,VS,NA,345525,13725,NA,NA,3.97,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-01-30,VS,NA,345525,13725,NA,NA,3.97,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-01-31,VS,NA,345525,14240,NA,NA,4.12,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-01,VS,NA,345525,14240,NA,NA,4.12,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-02,VS,NA,345525,14240,NA,NA,4.12,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-03,VS,NA,345525,16735,NA,NA,4.84,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-04,VS,NA,345525,16735,NA,NA,4.84,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-05,VS,NA,345525,16735,NA,NA,4.84,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-06,VS,NA,345525,16735,NA,NA,4.84,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-07,VS,NA,345525,17370,NA,NA,5.03,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-08,VS,NA,345525,17370,NA,NA,5.03,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-09,VS,NA,345525,17370,NA,NA,5.03,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-10,VS,NA,345525,19955,NA,NA,5.78,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-11,VS,NA,345525,19955,NA,NA,5.78,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-12,VS,NA,345525,19955,NA,NA,5.78,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-13,VS,NA,345525,19955,NA,NA,5.78,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-14,VS,NA,345525,21675,NA,NA,6.27,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-15,VS,NA,345525,21675,NA,NA,6.27,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-16,VS,NA,345525,21675,NA,NA,6.27,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-17,VS,NA,345525,26145,NA,NA,7.57,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-18,VS,NA,345525,26145,NA,NA,7.57,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-19,VS,NA,345525,26145,NA,NA,7.57,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-20,VS,NA,345525,26145,NA,NA,7.57,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-21,VS,NA,345525,28255,NA,NA,8.18,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-22,VS,NA,345525,28255,NA,NA,8.18,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-23,VS,NA,345525,28255,NA,NA,8.18,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-24,VS,NA,345525,32600,NA,NA,9.43,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-25,VS,NA,345525,32600,NA,NA,9.43,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-26,VS,NA,345525,32600,NA,NA,9.43,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-27,VS,NA,345525,32600,NA,NA,9.43,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-02-28,VS,NA,345525,33875,NA,NA,9.8,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-01,VS,NA,345525,33875,NA,NA,9.8,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-02,VS,NA,345525,33875,NA,NA,9.8,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-03,VS,NA,345525,38770,NA,NA,11.22,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-04,VS,NA,345525,38770,NA,NA,11.22,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-05,VS,NA,345525,38770,NA,NA,11.22,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-06,VS,NA,345525,38770,NA,NA,11.22,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-07,VS,NA,345525,40325,NA,NA,11.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-08,VS,NA,345525,40325,NA,NA,11.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-09,VS,NA,345525,40325,NA,NA,11.67,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-10,VS,NA,345525,44515,NA,NA,12.88,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-11,VS,NA,345525,44515,NA,NA,12.88,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-12,VS,NA,345525,44515,NA,NA,12.88,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-13,VS,NA,345525,44515,NA,NA,12.88,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-14,VS,NA,345525,45575,NA,NA,13.19,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-15,VS,NA,345525,45575,NA,NA,13.19,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-16,VS,NA,345525,45575,NA,NA,13.19,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-17,VS,NA,345525,48945,NA,NA,14.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-18,VS,NA,345525,48945,NA,NA,14.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-19,VS,NA,345525,48945,NA,NA,14.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-20,VS,NA,345525,48945,NA,NA,14.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-21,VS,NA,345525,49460,NA,NA,14.31,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-22,VS,NA,345525,49460,NA,NA,14.31,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-23,VS,NA,345525,49460,NA,NA,14.31,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-24,VS,NA,345525,55880,NA,NA,16.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-25,VS,NA,345525,55880,NA,NA,16.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-26,VS,NA,345525,55880,NA,NA,16.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-27,VS,NA,345525,55880,NA,NA,16.17,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-28,VS,NA,345525,59025,NA,NA,17.08,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-29,VS,NA,345525,59025,NA,NA,17.08,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-30,VS,NA,345525,59025,NA,NA,17.08,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-03-31,VS,NA,345525,65375,NA,NA,18.92,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-01,VS,NA,345525,65375,NA,NA,18.92,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-02,VS,NA,345525,65375,NA,NA,18.92,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-03,VS,NA,345525,65375,NA,NA,18.92,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-04,VS,NA,345525,67795,NA,NA,19.62,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-05,VS,NA,345525,67795,NA,NA,19.62,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-06,VS,NA,345525,67795,NA,NA,19.62,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-07,VS,NA,345525,71295,NA,NA,20.63,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-08,VS,NA,345525,71295,NA,NA,20.63,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-09,VS,NA,345525,71295,NA,NA,20.63,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-10,VS,NA,345525,71295,NA,NA,20.63,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-11,VS,NA,345525,73835,NA,NA,21.37,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-12,VS,NA,345525,73835,NA,NA,21.37,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-13,VS,NA,345525,73835,NA,NA,21.37,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-14,VS,NA,345525,80375,NA,NA,23.26,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-15,VS,NA,345525,80375,NA,NA,23.26,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-16,VS,NA,345525,80375,NA,NA,23.26,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-17,VS,NA,345525,80375,NA,NA,23.26,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-18,VS,NA,345525,83210,NA,NA,24.08,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-19,VS,NA,345525,83210,NA,NA,24.08,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-20,VS,NA,345525,83210,NA,NA,24.08,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-21,VS,NA,345525,93100,NA,NA,26.94,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-22,VS,NA,345525,93100,NA,NA,26.94,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-23,VS,NA,345525,93100,NA,NA,26.94,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-24,VS,NA,345525,93100,NA,NA,26.94,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-25,VS,NA,345525,97165,NA,NA,28.12,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-26,VS,NA,345525,97165,NA,NA,28.12,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-27,VS,NA,345525,97165,NA,NA,28.12,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-28,VS,NA,345525,107280,NA,NA,31.05,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-29,VS,NA,345525,107280,NA,NA,31.05,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-04-30,VS,NA,345525,107280,NA,NA,31.05,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-01,VS,NA,345525,107280,NA,NA,31.05,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-02,VS,NA,345525,110405,NA,NA,31.95,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-03,VS,NA,345525,110405,NA,NA,31.95,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-04,VS,NA,345525,110405,NA,NA,31.95,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-05,VS,NA,345525,121420,NA,NA,35.14,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
2021-05-06,VS,NA,345525,121420,NA,NA,35.14,NA,COVID19VaccDosesAdministered,2021-06-09_23-59-00,summary
